settlingTime,unsettled,overshoot,overshootTime,crossCount,riseTime,Kp,Kd,J
16.5,0,-1.0199885976308352,17.400000000000002,1,13.100000000000001,0.0552,0.24,13800.0
16.6,0,-1.0086006292523635,17.5,1,13.200000000000001,0.0552,0.24,14000.0
16.5,0,-1.0484228042332262,17.400000000000002,1,13.200000000000001,0.0552,0.24,14200.0
16.6,0,-1.0121085769038558,17.5,1,13.3,0.0552,0.24,14400.0
16.6,0,-1.0356554590445057,17.5,1,13.3,0.0552,0.24,14600.0
16.6,0,-1.0469512665566896,17.5,1,13.3,0.0552,0.24,14800.0
14.200000000000001,0,-1.1475074900060278,15.100000000000001,1,13.5,0.0552,0.24,22800.0
14.4,0,-1.1331518690002795,15.3,1,13.700000000000001,0.0552,0.24,23800.0
15.600000000000001,0,-1.0043296732566276,16.5,1,14.600000000000001,0.0552,0.26,27400.0
15.5,0,-1.121468721559225,16.400000000000002,1,14.700000000000001,0.0552,0.26,27600.0
15.7,0,-1.0928955654280799,16.6,1,14.8,0.0552,0.26,28000.0
15.7,0,-1.0520936560598813,16.6,1,14.8,0.0552,0.26,28200.0
13.200000000000001,0,-1.0568123170942485,14.100000000000001,1,10.700000000000001,0.057800000000000004,0.2,10000.0
13.100000000000001,0,-1.005380672409558,14.0,1,10.5,0.057800000000000004,0.2,10200.0
13.200000000000001,0,-1.0055100540267574,14.100000000000001,1,10.600000000000001,0.057800000000000004,0.2,10400.0
13.3,0,-1.0056654324623082,14.200000000000001,1,10.700000000000001,0.057800000000000004,0.2,10600.0
13.0,0,-1.021806318767979,13.9,1,10.4,0.057800000000000004,0.2,10800.0
13.0,0,-1.0532467528604386,13.9,1,10.5,0.057800000000000004,0.2,11000.0
13.200000000000001,0,-1.0077236358967596,14.100000000000001,1,10.600000000000001,0.057800000000000004,0.2,11200.0
12.8,0,-1.027186355323316,13.700000000000001,1,10.4,0.057800000000000004,0.2,11400.0
12.8,0,-1.0565653644207629,13.700000000000001,1,10.5,0.057800000000000004,0.2,11600.0
13.0,0,-1.0121085240738381,13.9,1,10.600000000000001,0.057800000000000004,0.2,11800.0
12.4,0,-1.069404296021439,13.3,1,10.4,0.057800000000000004,0.2,12000.0
12.5,0,-1.0684650209443163,13.4,1,10.5,0.057800000000000004,0.2,12200.0
12.600000000000001,0,-1.0259703986423219,13.5,1,10.600000000000001,0.057800000000000004,0.2,12400.0
12.700000000000001,0,-1.0121085164990973,13.600000000000001,1,10.700000000000001,0.057800000000000004,0.2,12600.0
11.600000000000001,0,-1.0411145046930486,12.5,1,10.600000000000001,0.057800000000000004,0.2,12800.0
11.600000000000001,0,-1.0459570999039514,12.5,1,10.600000000000001,0.057800000000000004,0.2,13000.0
11.700000000000001,0,-1.0063789383633335,12.600000000000001,1,10.700000000000001,0.057800000000000004,0.2,13200.0
11.200000000000001,0,-1.0722690848032883,12.100000000000001,1,10.700000000000001,0.057800000000000004,0.2,13600.0
11.5,0,-1.0069283499476214,12.4,1,11.0,0.057800000000000004,0.2,14600.0
14.600000000000001,0,-1.0175107147396858,15.5,1,11.700000000000001,0.057800000000000004,0.22,10000.0
14.5,0,-1.017404850369438,15.4,1,11.600000000000001,0.057800000000000004,0.22,10200.0
14.5,0,-1.0550806445422225,15.4,1,11.700000000000001,0.057800000000000004,0.22,10400.0
14.600000000000001,0,-1.0380540630473902,15.5,1,11.700000000000001,0.057800000000000004,0.22,10600.0
14.5,0,-1.0216588024167663,15.4,1,11.600000000000001,0.057800000000000004,0.22,10800.0
14.600000000000001,0,-1.0214851609592017,15.5,1,11.700000000000001,0.057800000000000004,0.22,11000.0
14.700000000000001,0,-1.0059730227847297,15.600000000000001,1,11.8,0.057800000000000004,0.22,11200.0
14.5,0,-1.051322376647704,15.4,1,11.700000000000001,0.057800000000000004,0.22,11400.0
14.600000000000001,0,-1.0210387403499581,15.5,1,11.700000000000001,0.057800000000000004,0.22,11600.0
14.600000000000001,0,-1.0501179182754612,15.5,1,11.8,0.057800000000000004,0.22,11800.0
14.4,0,-1.049818514428786,15.3,1,11.600000000000001,0.057800000000000004,0.22,12000.0
14.5,0,-1.0210220655188706,15.4,1,11.600000000000001,0.057800000000000004,0.22,12200.0
14.600000000000001,0,-1.0070164667338446,15.5,1,11.700000000000001,0.057800000000000004,0.22,12400.0
14.600000000000001,0,-1.0491366434855678,15.5,1,11.700000000000001,0.057800000000000004,0.22,12600.0
14.4,0,-1.008271984028319,15.3,1,11.5,0.057800000000000004,0.22,12800.0
14.4,0,-1.0253314417499055,15.3,1,11.5,0.057800000000000004,0.22,13000.0
14.4,0,-1.0381548874891493,15.3,1,11.600000000000001,0.057800000000000004,0.22,13200.0
14.5,0,-1.0249387223559836,15.4,1,11.600000000000001,0.057800000000000004,0.22,13400.0
14.5,0,-1.0247569219783372,15.4,1,11.600000000000001,0.057800000000000004,0.22,13600.0
14.200000000000001,0,-1.0121180038304942,15.100000000000001,1,11.4,0.057800000000000004,0.22,13800.0
14.200000000000001,0,-1.0366965773534602,15.100000000000001,1,11.5,0.057800000000000004,0.22,14000.0
14.200000000000001,0,-1.0485356738319567,15.100000000000001,1,11.5,0.057800000000000004,0.22,14200.0
14.200000000000001,0,-1.0241565165295938,15.100000000000001,1,11.600000000000001,0.057800000000000004,0.22,14400.0
14.3,0,-1.0004452479986767,15.200000000000001,1,11.600000000000001,0.057800000000000004,0.22,14600.0
13.600000000000001,0,-1.024101758791069,14.5,1,11.5,0.057800000000000004,0.22,14800.0
12.5,0,-1.1045720501494856,13.4,1,11.9,0.057800000000000004,0.22,17400.0
12.5,0,-1.177815635940057,13.4,1,12.0,0.057800000000000004,0.22,17800.0
15.600000000000001,0,-1.0327480877104236,16.5,1,12.3,0.057800000000000004,0.24,10000.0
15.7,0,-1.0323433902321426,16.6,1,12.4,0.057800000000000004,0.24,10200.0
15.7,0,-1.031985726241345,16.6,1,12.4,0.057800000000000004,0.24,10400.0
15.7,0,-1.0479345318102489,16.6,1,12.4,0.057800000000000004,0.24,10600.0
15.7,0,-1.047642299998735,16.6,1,12.5,0.057800000000000004,0.24,10800.0
15.8,0,-1.0013934679187528,16.7,1,12.5,0.057800000000000004,0.24,11000.0
15.7,0,-1.03666387264645,16.6,1,12.5,0.057800000000000004,0.24,11200.0
15.8,0,-1.0211552402074915,16.7,1,12.5,0.057800000000000004,0.24,11400.0
15.8,0,-1.035817189939813,16.7,1,12.600000000000001,0.057800000000000004,0.24,11600.0
15.900000000000002,0,-1.0354155328424213,16.8,1,12.600000000000001,0.057800000000000004,0.24,11800.0
15.8,0,-1.0493516635630655,16.7,1,12.600000000000001,0.057800000000000004,0.24,12000.0
15.900000000000002,0,-1.0205650577626955,16.8,1,12.600000000000001,0.057800000000000004,0.24,12200.0
15.900000000000002,0,-1.0481599670484911,16.8,1,12.700000000000001,0.057800000000000004,0.24,12400.0
16.0,0,-1.0066621653332462,16.900000000000002,1,12.8,0.057800000000000004,0.24,12600.0
15.8,0,-1.0470589284927314,16.7,1,12.600000000000001,0.057800000000000004,0.24,12800.0
15.900000000000002,0,-1.033299126880138,16.8,1,12.700000000000001,0.057800000000000004,0.24,13000.0
15.900000000000002,0,-1.0463903192874895,16.8,1,12.700000000000001,0.057800000000000004,0.24,13200.0
16.0,0,-1.0202238372247194,16.900000000000002,1,12.8,0.057800000000000004,0.24,13400.0
16.0,0,-1.0211362310030196,16.900000000000002,1,12.8,0.057800000000000004,0.24,13600.0
15.8,0,-1.0459166482196878,16.7,1,12.700000000000001,0.057800000000000004,0.24,13800.0
15.900000000000002,0,-1.0121087344363957,16.8,1,12.700000000000001,0.057800000000000004,0.24,14000.0
15.900000000000002,0,-1.0242140110555127,16.8,1,12.700000000000001,0.057800000000000004,0.24,14200.0
16.0,0,-1.0001726378025282,16.900000000000002,1,12.8,0.057800000000000004,0.24,14400.0
16.0,0,-1.0356554594103997,16.900000000000002,1,12.8,0.057800000000000004,0.24,14600.0
15.7,0,-1.0469530729390186,16.6,1,12.600000000000001,0.057800000000000004,0.24,14800.0
16.1,0,-1.0121110101740527,17.0,1,12.9,0.057800000000000004,0.24,15000.0
15.8,0,-1.0460422659242283,16.7,1,12.600000000000001,0.057800000000000004,0.24,15200.0
15.900000000000002,0,-1.0121170214087982,16.8,1,12.600000000000001,0.057800000000000004,0.24,15400.0
15.8,0,-1.0452665854503636,16.7,1,12.600000000000001,0.057800000000000004,0.24,15600.0
15.900000000000002,0,-1.0122100266247003,16.8,1,12.600000000000001,0.057800000000000004,0.24,15800.0
15.900000000000002,0,-1.0122087577753192,16.8,1,12.600000000000001,0.057800000000000004,0.24,16000.0
15.400000000000002,0,-1.044286153246503,16.3,1,12.3,0.057800000000000004,0.24,16200.0
13.8,0,-1.03772945922897,14.700000000000001,1,13.0,0.057800000000000004,0.24,21200.0
13.8,0,-1.008574384120287,14.700000000000001,1,13.100000000000001,0.057800000000000004,0.24,21400.0
16.6,0,-1.0499237557175292,17.5,1,13.0,0.057800000000000004,0.26,10000.0
16.7,0,-1.0491823415242862,17.6,1,13.0,0.057800000000000004,0.26,10200.0
16.7,0,-1.0484695930471801,17.6,1,13.100000000000001,0.057800000000000004,0.26,10400.0
16.8,0,-1.047784255097831,17.7,1,13.200000000000001,0.057800000000000004,0.26,10600.0
16.8,0,-1.0312080989618408,17.7,1,13.200000000000001,0.057800000000000004,0.26,10800.0
16.8,0,-1.0464978846926272,17.7,1,13.200000000000001,0.057800000000000004,0.26,11000.0
16.900000000000002,0,-1.0459130092243925,17.8,1,13.200000000000001,0.057800000000000004,0.26,11200.0
16.900000000000002,0,-1.0151642745175167,17.8,1,13.3,0.057800000000000004,0.26,11400.0
16.900000000000002,0,-1.030028207828508,17.8,1,13.200000000000001,0.057800000000000004,0.26,11600.0
16.900000000000002,0,-1.0300642332509753,17.8,1,13.3,0.057800000000000004,0.26,11800.0
14.9,0,-1.0118312786718633,15.8,1,14.0,0.057800000000000004,0.26,24800.0
14.8,0,-1.1410927751543696,15.700000000000001,1,14.0,0.057800000000000004,0.26,25000.0
15.0,0,-1.1246410082644474,15.9,1,14.200000000000001,0.057800000000000004,0.26,25600.0
16.1,0,-1.0166131500143294,17.0,1,15.100000000000001,0.057800000000000004,0.28,29000.0
16.0,0,-1.0860436180972641,16.900000000000002,1,15.100000000000001,0.057800000000000004,0.28,29200.0
16.1,0,-1.1445425194307859,17.0,1,15.200000000000001,0.057800000000000004,0.28,29800.0
12.5,0,-1.0396235883259237,13.4,1,10.0,0.0604,0.2,10000.0
12.200000000000001,0,-1.0053806773963814,13.100000000000001,1,9.9,0.0604,0.2,10200.0
12.3,0,-1.0385968614438141,13.200000000000001,1,10.0,0.0604,0.2,10400.0
12.5,0,-1.0380541452999097,13.4,1,10.100000000000001,0.0604,0.2,10600.0
11.8,0,-1.0393922210599627,12.700000000000001,1,10.0,0.0604,0.2,10800.0
12.0,0,-1.0076439101791976,12.9,1,10.0,0.0604,0.2,11000.0
12.100000000000001,0,-1.007723635288741,13.0,1,10.100000000000001,0.0604,0.2,11200.0
11.3,0,-1.0002431819535929,12.200000000000001,1,10.0,0.0604,0.2,11400.0
11.4,0,-1.015265630695886,12.3,1,10.100000000000001,0.0604,0.2,11600.0
11.4,0,-1.0302544920054544,12.3,1,10.200000000000001,0.0604,0.2,11800.0
10.700000000000001,0,-1.0058059805681623,11.600000000000001,1,10.100000000000001,0.0604,0.2,12000.0
10.700000000000001,0,-1.1524362123679879,11.600000000000001,1,10.200000000000001,0.0604,0.2,12200.0
10.8,0,-1.0947253338705067,11.700000000000001,1,10.3,0.0604,0.2,12400.0
10.9,0,-1.066130251284072,11.8,1,10.4,0.0604,0.2,12600.0
10.600000000000001,0,-1.15928704993879,11.5,2,10.3,0.0604,0.2,12800.0
10.700000000000001,0,-1.0776901470188776,11.600000000000001,2,10.4,0.0604,0.2,13000.0
10.8,0,-1.0246094136629296,11.700000000000001,2,10.4,0.0604,0.2,13200.0
10.8,0,-1.157827931673289,11.700000000000001,2,10.5,0.0604,0.2,13400.0
14.9,0,1.753760981180207,13.700000000000001,2,10.5,0.0604,0.2,13600.0
15.100000000000001,0,1.7884095414509034,13.8,2,10.5,0.0604,0.2,13800.0
15.400000000000002,0,1.8589011439723322,13.9,2,10.600000000000001,0.0604,0.2,14000.0
15.7,0,1.9031975832482004,14.0,2,10.700000000000001,0.0604,0.2,14200.0
16.400000000000002,0,2.757953775646314,14.200000000000001,2,10.600000000000001,0.0604,0.2,14400.0
15.600000000000001,0,2.0352420800894464,14.200000000000001,2,10.8,0.0604,0.2,14600.0
16.5,0,2.888340387403119,14.4,2,10.8,0.0604,0.2,14800.0
14.100000000000001,0,-1.0224218438756552,15.0,1,11.3,0.0604,0.22,10000.0
13.9,0,-1.039071535468338,14.8,1,11.100000000000001,0.0604,0.22,10200.0
14.0,0,-1.0220261211129795,14.9,1,11.200000000000001,0.0604,0.22,10400.0
14.0,0,-1.0542730902706268,14.9,1,11.3,0.0604,0.22,10600.0
13.9,0,-1.053492265211183,14.8,1,11.100000000000001,0.0604,0.22,10800.0
14.0,0,-1.0527483352042353,14.9,1,11.200000000000001,0.0604,0.22,11000.0
14.0,0,-1.0520518490630337,14.9,1,11.3,0.0604,0.22,11200.0
13.8,0,-1.0513510888394464,14.700000000000001,1,11.0,0.0604,0.22,11400.0
13.9,0,-1.021038744737325,14.8,1,11.100000000000001,0.0604,0.22,11600.0
13.9,0,-1.0504577197736893,14.8,1,11.200000000000001,0.0604,0.22,11800.0
13.600000000000001,0,-1.0498185664815338,14.5,1,10.9,0.0604,0.22,12000.0
13.700000000000001,0,-1.0080831233522787,14.600000000000001,1,11.0,0.0604,0.22,12200.0
13.700000000000001,0,-1.0398331428626904,14.600000000000001,1,11.0,0.0604,0.22,12400.0
13.9,0,-1.0121085183907041,14.8,1,11.100000000000001,0.0604,0.22,12600.0
13.4,0,-1.0389659201143076,14.3,1,10.9,0.0604,0.22,12800.0
13.4,0,-1.0121113949619485,14.3,1,11.0,0.0604,0.22,13000.0
13.4,0,-1.0511837431379192,14.3,1,11.0,0.0604,0.22,13200.0
13.4,0,-1.0634279574071002,14.3,1,11.100000000000001,0.0604,0.22,13400.0
13.5,0,-1.0247569350660655,14.4,1,11.100000000000001,0.0604,0.22,13600.0
13.0,0,-1.0195819041453476,13.9,1,11.0,0.0604,0.22,13800.0
12.9,0,-1.0317530888992295,13.8,1,11.100000000000001,0.0604,0.22,14000.0
12.9,0,-1.0193724151844208,13.8,1,11.100000000000001,0.0604,0.22,14200.0
12.8,0,-1.0192832158461442,13.700000000000001,1,11.200000000000001,0.0604,0.22,14400.0
12.700000000000001,0,-1.0428723614733002,13.600000000000001,1,11.200000000000001,0.0604,0.22,14600.0
11.9,0,-1.02325796530085,12.8,1,11.200000000000001,0.0604,0.22,14800.0
11.9,0,-1.0506112801474004,12.8,1,11.200000000000001,0.0604,0.22,15000.0
11.9,0,-1.1111699035253366,12.8,1,11.3,0.0604,0.22,15200.0
11.9,0,-1.1478325446676791,12.8,1,11.3,0.0604,0.22,15400.0
12.0,0,-1.046926720788015,12.9,1,11.4,0.0604,0.22,15600.0
13.9,0,1.0205136566393378,14.600000000000001,2,11.3,0.0604,0.22,15800.0
12.0,0,-1.151337260531399,12.9,1,11.5,0.0604,0.22,16000.0
15.0,0,1.224973363785118,14.8,2,11.4,0.0604,0.22,16200.0
12.100000000000001,0,-1.0787672646749797,13.0,1,11.600000000000001,0.0604,0.22,16400.0
15.2,0,-1.049969548492335,16.1,1,12.100000000000001,0.0604,0.24,10000.0
15.2,0,-1.0155237760058995,16.1,1,12.0,0.0604,0.24,10200.0
15.100000000000001,0,-1.0155682376327562,16.0,1,12.0,0.0604,0.24,10400.0
15.100000000000001,0,-1.049636486434565,16.0,1,12.0,0.0604,0.24,10600.0
15.2,0,-1.0171105518908305,16.1,1,12.100000000000001,0.0604,0.24,10800.0
15.3,0,-1.021484211987847,16.2,1,12.200000000000001,0.0604,0.24,11000.0
15.3,0,-1.0520110120903539,16.2,1,12.200000000000001,0.0604,0.24,11200.0
15.3,0,-1.006077649468196,16.2,1,12.100000000000001,0.0604,0.24,11400.0
15.3,0,-1.0358180360078677,16.2,1,12.200000000000001,0.0604,0.24,11600.0
15.400000000000002,0,-1.0062827325319006,16.3,1,12.3,0.0604,0.24,11800.0
15.3,0,-1.0063798290271322,16.2,1,12.100000000000001,0.0604,0.24,12000.0
15.3,0,-1.0205727225584553,16.2,1,12.200000000000001,0.0604,0.24,12200.0
15.400000000000002,0,-1.0065743209627485,16.3,1,12.3,0.0604,0.24,12400.0
15.400000000000002,0,-1.0339718487126532,16.3,1,12.3,0.0604,0.24,12600.0
15.2,0,-1.0471484198385,16.1,1,12.100000000000001,0.0604,0.24,12800.0
15.3,0,-1.020165138470773,16.2,1,12.200000000000001,0.0604,0.24,13000.0
15.3,0,-1.0474533814624252,16.2,1,12.200000000000001,0.0604,0.24,13200.0
15.400000000000002,0,-1.0202238837325766,16.3,1,12.3,0.0604,0.24,13400.0
15.400000000000002,0,-1.0211364372034595,16.3,1,12.3,0.0604,0.24,13600.0
15.100000000000001,0,-1.037020499288964,16.0,1,12.100000000000001,0.0604,0.24,13800.0
15.2,0,-1.0121092797410256,16.1,1,12.100000000000001,0.0604,0.24,14000.0
15.2,0,-1.0363206349745298,16.1,1,12.100000000000001,0.0604,0.24,14200.0
15.2,0,-1.0359843565577762,16.1,1,12.100000000000001,0.0604,0.24,14400.0
15.2,0,-1.0474368035820518,16.1,1,12.200000000000001,0.0604,0.24,14600.0
14.9,0,-1.046981507001064,15.8,1,11.9,0.0604,0.24,14800.0
15.3,0,-1.0350573778983971,16.2,1,12.200000000000001,0.0604,0.24,15000.0
15.0,0,-1.0347253451746923,15.9,1,12.0,0.0604,0.24,15200.0
14.9,0,-1.0122126632648758,15.8,1,12.0,0.0604,0.24,15400.0
14.9,0,-1.0342482062568834,15.8,1,12.0,0.0604,0.24,15600.0
15.0,0,-1.001584802183288,15.9,1,12.0,0.0604,0.24,15800.0
14.9,0,-1.0232024566502886,15.8,1,12.100000000000001,0.0604,0.24,16000.0
14.200000000000001,0,-1.037573307352801,15.100000000000001,1,11.9,0.0604,0.24,16200.0
14.8,0,-1.0267824785467496,15.700000000000001,1,12.200000000000001,0.0604,0.24,16400.0
14.200000000000001,0,-1.0431724991649105,15.100000000000001,1,12.0,0.0604,0.24,16600.0
14.100000000000001,0,-1.042802756606953,15.0,1,12.100000000000001,0.0604,0.24,16800.0
14.0,0,-1.0019983764491371,14.9,1,12.100000000000001,0.0604,0.24,17000.0
13.9,0,-1.0281353295195927,14.8,1,12.100000000000001,0.0604,0.24,17200.0
13.600000000000001,0,-1.0433248375665016,14.5,1,12.200000000000001,0.0604,0.24,17400.0
13.5,0,-1.0117178632724233,14.4,1,12.200000000000001,0.0604,0.24,17600.0
