settlingTime,unsettled,overshoot,overshootTime,crossCount,riseTime,Kp,Kd,J
14.4,0,-1.1331518690002795,15.3,1,13.700000000000001,0.05,0.22,23800.0
14.700000000000001,0,-1.0590910555153172,15.600000000000001,1,13.8,0.063,0.28,24000.0
14.600000000000001,0,-1.1496183871459706,15.5,2,13.8,0.1046,0.45999999999999996,24200.0
14.600000000000001,0,-1.144264519224322,15.5,2,13.9,0.063,0.28,24400.0
14.9,0,-1.05095784974052,15.8,1,14.0,0.076,0.33999999999999997,24600.0
14.8,0,-1.1532224765025347,15.700000000000001,2,14.0,0.1124,0.49999999999999994,24800.0
14.8,0,-1.1410927751543696,15.700000000000001,1,14.0,0.057800000000000004,0.26,25000.0
15.100000000000001,0,-1.0704956440089504,16.0,1,14.200000000000001,0.0656,0.3,25200.0
15.0,0,-1.143121857815295,15.9,2,14.200000000000001,0.115,0.52,25400.0
15.0,0,-1.1246410082644474,15.9,1,14.200000000000001,0.0526,0.24,25600.0
15.0,0,-1.0997843835695988,15.9,1,14.200000000000001,0.0526,0.24,25800.0
15.2,0,-1.1334874215292317,16.1,1,14.3,0.0656,0.3,26000.0
15.2,0,-1.095821586534477,16.1,1,14.3,0.0604,0.28,26200.0
15.2,0,-1.065237330045008,16.1,1,14.4,0.0526,0.24,26400.0
15.400000000000002,0,-1.0984399013854187,16.3,1,14.5,0.0604,0.28,26600.0
15.400000000000002,0,-1.055465173349198,16.3,1,14.5,0.0604,0.28,26800.0
15.3,0,-1.1557299369608174,16.2,2,14.5,0.07339999999999999,0.33999999999999997,27000.0
15.600000000000001,0,-1.052299820473074,16.5,1,14.600000000000001,0.06820000000000001,0.32,27200.0
15.5,0,-1.1385774486120823,16.400000000000002,2,14.600000000000001,0.0812,0.38,27400.0
15.5,0,-1.121468721559225,16.400000000000002,1,14.700000000000001,0.0552,0.26,27600.0
15.7,0,-1.1404675504180304,16.6,1,14.8,0.06820000000000001,0.32,27800.0
15.7,0,-1.0928955654280799,16.6,1,14.8,0.0552,0.26,28000.0
15.7,0,-1.0520936560598813,16.6,1,14.8,0.0552,0.26,28200.0
15.900000000000002,0,-1.0711796580098394,16.8,1,14.9,0.063,0.3,28400.0
15.900000000000002,0,-1.001050030198833,16.8,2,14.9,0.076,0.36,28600.0
16.1,0,-1.0739402117058177,17.0,1,15.100000000000001,0.0708,0.33999999999999997,28800.0
16.0,0,-1.1375270019522858,16.900000000000002,2,15.100000000000001,0.0708,0.33999999999999997,29000.0
16.0,0,-1.0860436180972641,16.900000000000002,1,15.100000000000001,0.057800000000000004,0.28,29200.0
16.2,0,-1.1276355166389962,17.1,1,15.200000000000001,0.0656,0.32,29400.0
16.2,0,-1.0478796651456292,17.1,1,15.200000000000001,0.0656,0.32,29600.0
16.1,0,-1.1445425194307859,17.0,1,15.200000000000001,0.057800000000000004,0.28,29800.0
16.400000000000002,0,-1.033651729411524,17.3,1,15.3,0.0656,0.32,30000.0
